"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","HUR","TOT","PC_LF","M","2007-07",4,
"DNK","HUR","TOT","PC_LF","M","2007-08",4,
"DNK","HUR","TOT","PC_LF","M","2007-09",4.1,
"DNK","HUR","TOT","PC_LF","M","2007-10",3.7,
"DNK","HUR","TOT","PC_LF","M","2007-11",3.7,
"DNK","HUR","TOT","PC_LF","M","2007-12",3.3,
"DNK","HUR","TOT","PC_LF","M","2008-01",3.2,
"DNK","HUR","TOT","PC_LF","M","2008-02",3.2,
"DNK","HUR","TOT","PC_LF","M","2008-03",3.3,
"DNK","HUR","TOT","PC_LF","M","2008-04",3.3,
"DNK","HUR","TOT","PC_LF","M","2008-05",3.5,
"DNK","HUR","TOT","PC_LF","M","2008-06",3.7,
"DNK","HUR","TOT","PC_LF","M","2008-07",3.8,
"DNK","HUR","TOT","PC_LF","M","2008-08",3.9,
"DNK","HUR","TOT","PC_LF","M","2008-09",3.8,
"DNK","HUR","TOT","PC_LF","M","2008-10",3.9,
"DNK","HUR","TOT","PC_LF","M","2008-11",4.2,
"DNK","HUR","TOT","PC_LF","M","2008-12",4.7,
"DNK","HUR","TOT","PC_LF","M","2009-01",4.9,
"DNK","HUR","TOT","PC_LF","M","2009-02",5.1,
"DNK","HUR","TOT","PC_LF","M","2009-03",5.5,
"DNK","HUR","TOT","PC_LF","M","2009-04",5.9,
"DNK","HUR","TOT","PC_LF","M","2009-05",6.5,
"DNK","HUR","TOT","PC_LF","M","2009-06",6.3,
"DNK","HUR","TOT","PC_LF","M","2009-07",6.4,
"DNK","HUR","TOT","PC_LF","M","2009-08",6.8,
"DNK","HUR","TOT","PC_LF","M","2009-09",7.3,
"DNK","HUR","TOT","PC_LF","M","2009-10",7.5,
"DNK","HUR","TOT","PC_LF","M","2009-11",7.2,
"DNK","HUR","TOT","PC_LF","M","2009-12",7.2,
"DNK","HUR","TOT","PC_LF","M","2010-01",7.3,
"DNK","HUR","TOT","PC_LF","M","2010-02",7.7,
"DNK","HUR","TOT","PC_LF","M","2010-03",7.9,
"DNK","HUR","TOT","PC_LF","M","2010-04",7.9,
"DNK","HUR","TOT","PC_LF","M","2010-05",7.7,
"DNK","HUR","TOT","PC_LF","M","2010-06",7.8,
"DNK","HUR","TOT","PC_LF","M","2010-07",7.7,
"DNK","HUR","TOT","PC_LF","M","2010-08",7.7,
"DNK","HUR","TOT","PC_LF","M","2010-09",7.8,
"DNK","HUR","TOT","PC_LF","M","2010-10",7.8,
"DNK","HUR","TOT","PC_LF","M","2010-11",7.8,
"DNK","HUR","TOT","PC_LF","M","2010-12",7.9,
"DNK","HUR","TOT","PC_LF","M","2011-01",7.9,
"DNK","HUR","TOT","PC_LF","M","2011-02",7.9,
"DNK","HUR","TOT","PC_LF","M","2011-03",7.7,
"DNK","HUR","TOT","PC_LF","M","2011-04",7.6,
"DNK","HUR","TOT","PC_LF","M","2011-05",7.5,
"DNK","HUR","TOT","PC_LF","M","2011-06",7.6,
"DNK","HUR","TOT","PC_LF","M","2011-07",7.7,
"DNK","HUR","TOT","PC_LF","M","2011-08",7.7,
"DNK","HUR","TOT","PC_LF","M","2011-09",7.8,
"DNK","HUR","TOT","PC_LF","M","2011-10",7.9,
"DNK","HUR","TOT","PC_LF","M","2011-11",8,
"DNK","HUR","TOT","PC_LF","M","2011-12",7.9,
"DNK","HUR","TOT","PC_LF","M","2012-01",7.8,
"DNK","HUR","TOT","PC_LF","M","2012-02",7.8,
"DNK","HUR","TOT","PC_LF","M","2012-03",7.9,
"DNK","HUR","TOT","PC_LF","M","2012-04",8.1,
"DNK","HUR","TOT","PC_LF","M","2012-05",8.2,
"DNK","HUR","TOT","PC_LF","M","2012-06",8,
"DNK","HUR","TOT","PC_LF","M","2012-07",7.8,
"DNK","HUR","TOT","PC_LF","M","2012-08",7.8,
"DNK","HUR","TOT","PC_LF","M","2012-09",7.8,
"DNK","HUR","TOT","PC_LF","M","2012-10",7.6,
"DNK","HUR","TOT","PC_LF","M","2012-11",7.4,
"DNK","HUR","TOT","PC_LF","M","2012-12",7.5,
"DNK","HUR","TOT","PC_LF","M","2013-01",7.6,
"DNK","HUR","TOT","PC_LF","M","2013-02",7.6,
"DNK","HUR","TOT","PC_LF","M","2013-03",7.6,
"DNK","HUR","TOT","PC_LF","M","2013-04",7.5,
"DNK","HUR","TOT","PC_LF","M","2013-05",7.5,
"DNK","HUR","TOT","PC_LF","M","2013-06",7.2,
"DNK","HUR","TOT","PC_LF","M","2013-07",7.4,
"DNK","HUR","TOT","PC_LF","M","2013-08",7.4,
"DNK","HUR","TOT","PC_LF","M","2013-09",7.1,
"DNK","HUR","TOT","PC_LF","M","2013-10",7.2,
"DNK","HUR","TOT","PC_LF","M","2013-11",7.1,
"DNK","HUR","TOT","PC_LF","M","2013-12",7.4,
"DNK","HUR","TOT","PC_LF","M","2014-01",7.1,
"DNK","HUR","TOT","PC_LF","M","2014-02",7.1,
"DNK","HUR","TOT","PC_LF","M","2014-03",6.8,
"DNK","HUR","TOT","PC_LF","M","2014-04",6.7,
"DNK","HUR","TOT","PC_LF","M","2014-05",6.8,
"DNK","HUR","TOT","PC_LF","M","2014-06",6.8,
"DNK","HUR","TOT","PC_LF","M","2014-07",6.9,
"DNK","HUR","TOT","PC_LF","M","2014-08",6.9,
"DNK","HUR","TOT","PC_LF","M","2014-09",6.9,
"DNK","HUR","TOT","PC_LF","M","2014-10",6.9,
"DNK","HUR","TOT","PC_LF","M","2014-11",6.8,
"DNK","HUR","TOT","PC_LF","M","2014-12",6.5,
"DNK","HUR","TOT","PC_LF","M","2015-01",6.4,
"DNK","HUR","TOT","PC_LF","M","2015-02",6.4,
"DNK","HUR","TOT","PC_LF","M","2015-03",6.6,
"DNK","HUR","TOT","PC_LF","M","2015-04",6.5,
"DNK","HUR","TOT","PC_LF","M","2015-05",6.4,
"DNK","HUR","TOT","PC_LF","M","2015-06",6.3,
"DNK","HUR","TOT","PC_LF","M","2015-07",6.3,
"DNK","HUR","TOT","PC_LF","M","2015-08",6.2,
"DNK","HUR","TOT","PC_LF","M","2015-09",6.1,
"DNK","HUR","TOT","PC_LF","M","2015-10",6.1,
"DNK","HUR","TOT","PC_LF","M","2015-11",6.1,
"DNK","HUR","TOT","PC_LF","M","2015-12",6.1,
"DNK","HUR","TOT","PC_LF","M","2016-01",6,
"DNK","HUR","TOT","PC_LF","M","2016-02",6,
"DNK","HUR","TOT","PC_LF","M","2016-03",6,
"DNK","HUR","TOT","PC_LF","M","2016-04",6.1,
"DNK","HUR","TOT","PC_LF","M","2016-05",6.1,
"DNK","HUR","TOT","PC_LF","M","2016-06",6,
"DNK","HUR","TOT","PC_LF","M","2016-07",6,
"DNK","HUR","TOT","PC_LF","M","2016-08",6,
"DNK","HUR","TOT","PC_LF","M","2016-09",6.1,
"DNK","HUR","TOT","PC_LF","M","2016-10",6.1,
"DNK","HUR","TOT","PC_LF","M","2016-11",5.9,
"DNK","HUR","TOT","PC_LF","M","2016-12",5.9,
"DNK","HUR","TOT","PC_LF","M","2017-01",6.1,
"DNK","HUR","TOT","PC_LF","M","2017-02",6.2,
"DNK","HUR","TOT","PC_LF","M","2017-03",6,
"DNK","HUR","TOT","PC_LF","M","2017-04",5.8,
"DNK","HUR","TOT","PC_LF","M","2017-05",5.9,
"DNK","HUR","TOT","PC_LF","M","2017-06",5.9,
"DNK","HUR","TOT","PC_LF","M","2017-07",6,
"DNK","HUR","TOT","PC_LF","M","2017-08",5.9,
"DNK","HUR","TOT","PC_LF","M","2017-09",5.7,
"DNK","HUR","TOT","PC_LF","M","2017-10",5.6,
"DNK","HUR","TOT","PC_LF","M","2017-11",5.4,
"DNK","HUR","TOT","PC_LF","M","2017-12",5.4,
"DNK","HUR","TOT","PC_LF","M","2018-01",5.1,
"DNK","HUR","TOT","PC_LF","M","2018-02",5.2,
"DNK","HUR","TOT","PC_LF","M","2018-03",5.1,
"DNK","HUR","TOT","PC_LF","M","2018-04",5.3,
"DNK","HUR","TOT","PC_LF","M","2018-05",5.2,
"DNK","HUR","TOT","PC_LF","M","2018-06",5.1,
"DNK","HUR","TOT","PC_LF","M","2018-07",5.1,
"DNK","HUR","TOT","PC_LF","M","2018-08",4.9,
"DNK","HUR","TOT","PC_LF","M","2018-09",4.9,
"DNK","HUR","TOT","PC_LF","M","2018-10",4.9,
"DNK","HUR","TOT","PC_LF","M","2018-11",5.2,
"DNK","HUR","TOT","PC_LF","M","2018-12",5.1,
"DNK","HUR","TOT","PC_LF","M","2019-01",5.2,
"DNK","HUR","TOT","PC_LF","M","2019-02",5.1,
"DNK","HUR","TOT","PC_LF","M","2019-03",5.4,
"DNK","HUR","TOT","PC_LF","M","2019-04",5.2,
"DNK","HUR","TOT","PC_LF","M","2019-05",5,
"DNK","HUR","TOT","PC_LF","M","2019-06",4.7,
"DNK","HUR","TOT","PC_LF","M","2019-07",4.7,
"DNK","HUR","TOT","PC_LF","M","2019-08",4.9,
"DNK","HUR","TOT","PC_LF","M","2019-09",5.2,
"DNK","HUR","TOT","PC_LF","M","2019-10",5.2,
"DNK","HUR","TOT","PC_LF","M","2019-11",5.1,
"DNK","HUR","TOT","PC_LF","M","2019-12",4.9,
"DNK","HUR","TOT","PC_LF","M","2020-01",4.9,
"DNK","HUR","TOT","PC_LF","M","2020-02",4.8,
"DNK","HUR","TOT","PC_LF","M","2020-03",4.8,
"DNK","HUR","TOT","PC_LF","M","2020-04",4.9,
"DNK","HUR","TOT","PC_LF","M","2020-05",5.6,
"DNK","HUR","TOT","PC_LF","M","2020-06",6.1,
"DNK","HUR","TOT","PC_LF","M","2020-07",6.5,
"DNK","HUR","TOT","PC_LF","M","2020-08",6.3,
"DNK","HUR","TOT","PC_LF","M","2020-09",6.1,
"DNK","HUR","TOT","PC_LF","M","2020-10",6,
"DNK","HUR","TOT","PC_LF","M","2020-11",5.9,
"DNK","HUR","TOT","PC_LF","M","2020-12",6,
"DNK","HUR","TOT","PC_LF","M","2021-01",6.1,
"DNK","HUR","TOT","PC_LF","M","2021-02",6,
"DNK","HUR","TOT","PC_LF","M","2021-03",5.7,
"DNK","HUR","TOT","PC_LF","M","2021-04",5.4,
"DNK","HUR","TOT","PC_LF","M","2021-05",5.1,
"DNK","HUR","TOT","PC_LF","M","2021-06",4.8,
"DNK","HUR","TOT","PC_LF","M","2021-07",4.7,
"DNK","HUR","TOT","PC_LF","M","2021-08",4.8,
"DNK","HUR","TOT","PC_LF","M","2021-09",5.1,
"DNK","HUR","TOT","PC_LF","M","2021-10",5,
"DNK","HUR","TOT","PC_LF","M","2021-11",5,
"FIN","HUR","TOT","PC_LF","M","2005-01",9.3,
"FIN","HUR","TOT","PC_LF","M","2005-02",8.9,
"FIN","HUR","TOT","PC_LF","M","2005-03",7.9,
"FIN","HUR","TOT","PC_LF","M","2005-04",8.9,
"FIN","HUR","TOT","PC_LF","M","2005-05",8.1,
"FIN","HUR","TOT","PC_LF","M","2005-06",8.3,
"FIN","HUR","TOT","PC_LF","M","2005-07",8.4,
"FIN","HUR","TOT","PC_LF","M","2005-08",8.1,
"FIN","HUR","TOT","PC_LF","M","2005-09",7.9,
"FIN","HUR","TOT","PC_LF","M","2005-10",7.8,
"FIN","HUR","TOT","PC_LF","M","2005-11",8.5,
"FIN","HUR","TOT","PC_LF","M","2005-12",8.4,
"FIN","HUR","TOT","PC_LF","M","2006-01",8.3,
"FIN","HUR","TOT","PC_LF","M","2006-02",8,
"FIN","HUR","TOT","PC_LF","M","2006-03",7.7,
"FIN","HUR","TOT","PC_LF","M","2006-04",7.7,
"FIN","HUR","TOT","PC_LF","M","2006-05",7.9,
"FIN","HUR","TOT","PC_LF","M","2006-06",7.7,
"FIN","HUR","TOT","PC_LF","M","2006-07",7.6,
"FIN","HUR","TOT","PC_LF","M","2006-08",7.7,
"FIN","HUR","TOT","PC_LF","M","2006-09",7.6,
"FIN","HUR","TOT","PC_LF","M","2006-10",7.7,
"FIN","HUR","TOT","PC_LF","M","2006-11",7.3,
"FIN","HUR","TOT","PC_LF","M","2006-12",7.1,
"FIN","HUR","TOT","PC_LF","M","2007-01",7.2,
"FIN","HUR","TOT","PC_LF","M","2007-02",7.2,
"FIN","HUR","TOT","PC_LF","M","2007-03",7.1,
"FIN","HUR","TOT","PC_LF","M","2007-04",6.5,
"FIN","HUR","TOT","PC_LF","M","2007-05",6.6,
"FIN","HUR","TOT","PC_LF","M","2007-06",6.9,
"FIN","HUR","TOT","PC_LF","M","2007-07",6.8,
"FIN","HUR","TOT","PC_LF","M","2007-08",6.8,
"FIN","HUR","TOT","PC_LF","M","2007-09",7.1,
"FIN","HUR","TOT","PC_LF","M","2007-10",6.6,
"FIN","HUR","TOT","PC_LF","M","2007-11",6.7,
"FIN","HUR","TOT","PC_LF","M","2007-12",6.6,
"FIN","HUR","TOT","PC_LF","M","2008-01",6.5,
"FIN","HUR","TOT","PC_LF","M","2008-02",6.1,
"FIN","HUR","TOT","PC_LF","M","2008-03",6.4,
"FIN","HUR","TOT","PC_LF","M","2008-04",5.7,
"FIN","HUR","TOT","PC_LF","M","2008-05",6.4,
"FIN","HUR","TOT","PC_LF","M","2008-06",6.4,
"FIN","HUR","TOT","PC_LF","M","2008-07",6.1,
"FIN","HUR","TOT","PC_LF","M","2008-08",6.4,
"FIN","HUR","TOT","PC_LF","M","2008-09",6.7,
"FIN","HUR","TOT","PC_LF","M","2008-10",6.3,
"FIN","HUR","TOT","PC_LF","M","2008-11",6.7,
"FIN","HUR","TOT","PC_LF","M","2008-12",6.7,"B"
"FIN","HUR","TOT","PC_LF","M","2009-01",7,
"FIN","HUR","TOT","PC_LF","M","2009-02",7.4,
"FIN","HUR","TOT","PC_LF","M","2009-03",7.7,
"FIN","HUR","TOT","PC_LF","M","2009-04",8.3,
"FIN","HUR","TOT","PC_LF","M","2009-05",8.7,
"FIN","HUR","TOT","PC_LF","M","2009-06",8.7,
"FIN","HUR","TOT","PC_LF","M","2009-07",8.5,
"FIN","HUR","TOT","PC_LF","M","2009-08",8.8,
"FIN","HUR","TOT","PC_LF","M","2009-09",8.4,
"FIN","HUR","TOT","PC_LF","M","2009-10",9.2,
"FIN","HUR","TOT","PC_LF","M","2009-11",9.5,
"FIN","HUR","TOT","PC_LF","M","2009-12",8.5,
"FIN","HUR","TOT","PC_LF","M","2010-01",9.5,
"FIN","HUR","TOT","PC_LF","M","2010-02",8.9,
"FIN","HUR","TOT","PC_LF","M","2010-03",8.6,
"FIN","HUR","TOT","PC_LF","M","2010-04",8.6,
"FIN","HUR","TOT","PC_LF","M","2010-05",8.3,
"FIN","HUR","TOT","PC_LF","M","2010-06",8.7,
"FIN","HUR","TOT","PC_LF","M","2010-07",8.6,
"FIN","HUR","TOT","PC_LF","M","2010-08",8.5,
"FIN","HUR","TOT","PC_LF","M","2010-09",8.1,
"FIN","HUR","TOT","PC_LF","M","2010-10",8.3,
"FIN","HUR","TOT","PC_LF","M","2010-11",8.1,
"FIN","HUR","TOT","PC_LF","M","2010-12",8.6,
"FIN","HUR","TOT","PC_LF","M","2011-01",8.3,
"FIN","HUR","TOT","PC_LF","M","2011-02",8.1,
"FIN","HUR","TOT","PC_LF","M","2011-03",8.9,
"FIN","HUR","TOT","PC_LF","M","2011-04",7.6,
"FIN","HUR","TOT","PC_LF","M","2011-05",7.7,
"FIN","HUR","TOT","PC_LF","M","2011-06",8.3,
"FIN","HUR","TOT","PC_LF","M","2011-07",8.1,
"FIN","HUR","TOT","PC_LF","M","2011-08",7.6,
"FIN","HUR","TOT","PC_LF","M","2011-09",7.9,
"FIN","HUR","TOT","PC_LF","M","2011-10",7.8,
"FIN","HUR","TOT","PC_LF","M","2011-11",7.2,
"FIN","HUR","TOT","PC_LF","M","2011-12",8.1,
"FIN","HUR","TOT","PC_LF","M","2012-01",7.9,
"FIN","HUR","TOT","PC_LF","M","2012-02",7.3,
"FIN","HUR","TOT","PC_LF","M","2012-03",7.9,
"FIN","HUR","TOT","PC_LF","M","2012-04",7.6,
"FIN","HUR","TOT","PC_LF","M","2012-05",7.7,
"FIN","HUR","TOT","PC_LF","M","2012-06",7.7,
"FIN","HUR","TOT","PC_LF","M","2012-07",7.8,
"FIN","HUR","TOT","PC_LF","M","2012-08",8.4,
"FIN","HUR","TOT","PC_LF","M","2012-09",8,
"FIN","HUR","TOT","PC_LF","M","2012-10",7.7,
"FIN","HUR","TOT","PC_LF","M","2012-11",8.2,
"FIN","HUR","TOT","PC_LF","M","2012-12",7.7,
"FIN","HUR","TOT","PC_LF","M","2013-01",8.6,
"FIN","HUR","TOT","PC_LF","M","2013-02",8.5,
"FIN","HUR","TOT","PC_LF","M","2013-03",8.2,
"FIN","HUR","TOT","PC_LF","M","2013-04",8.2,
"FIN","HUR","TOT","PC_LF","M","2013-05",8.6,
"FIN","HUR","TOT","PC_LF","M","2013-06",7.4,
"FIN","HUR","TOT","PC_LF","M","2013-07",7.8,
"FIN","HUR","TOT","PC_LF","M","2013-08",8.2,
"FIN","HUR","TOT","PC_LF","M","2013-09",8.5,
"FIN","HUR","TOT","PC_LF","M","2013-10",8.1,
"FIN","HUR","TOT","PC_LF","M","2013-11",8.9,
"FIN","HUR","TOT","PC_LF","M","2013-12",8.5,
"FIN","HUR","TOT","PC_LF","M","2014-01",8.4,
"FIN","HUR","TOT","PC_LF","M","2014-02",8.7,
"FIN","HUR","TOT","PC_LF","M","2014-03",8.9,
"FIN","HUR","TOT","PC_LF","M","2014-04",8.3,
"FIN","HUR","TOT","PC_LF","M","2014-05",8.7,
"FIN","HUR","TOT","PC_LF","M","2014-06",8.9,
"FIN","HUR","TOT","PC_LF","M","2014-07",8,
"FIN","HUR","TOT","PC_LF","M","2014-08",8.6,
"FIN","HUR","TOT","PC_LF","M","2014-09",9.2,
"FIN","HUR","TOT","PC_LF","M","2014-10",9.2,
"FIN","HUR","TOT","PC_LF","M","2014-11",9,
"FIN","HUR","TOT","PC_LF","M","2014-12",9.4,
"FIN","HUR","TOT","PC_LF","M","2015-01",8.7,
"FIN","HUR","TOT","PC_LF","M","2015-02",9.7,
"FIN","HUR","TOT","PC_LF","M","2015-03",9.4,
"FIN","HUR","TOT","PC_LF","M","2015-04",9.4,
"FIN","HUR","TOT","PC_LF","M","2015-05",9.3,
"FIN","HUR","TOT","PC_LF","M","2015-06",9.9,
"FIN","HUR","TOT","PC_LF","M","2015-07",9.5,
"FIN","HUR","TOT","PC_LF","M","2015-08",9.5,
"FIN","HUR","TOT","PC_LF","M","2015-09",9.3,
"FIN","HUR","TOT","PC_LF","M","2015-10",9.6,
"FIN","HUR","TOT","PC_LF","M","2015-11",9.2,
"FIN","HUR","TOT","PC_LF","M","2015-12",9.7,
"FIN","HUR","TOT","PC_LF","M","2016-01",9.1,
"FIN","HUR","TOT","PC_LF","M","2016-02",9.1,
"FIN","HUR","TOT","PC_LF","M","2016-03",9.3,
"FIN","HUR","TOT","PC_LF","M","2016-04",8.8,
"FIN","HUR","TOT","PC_LF","M","2016-05",8.7,
"FIN","HUR","TOT","PC_LF","M","2016-06",9.3,
"FIN","HUR","TOT","PC_LF","M","2016-07",9.1,
"FIN","HUR","TOT","PC_LF","M","2016-08",8.5,
"FIN","HUR","TOT","PC_LF","M","2016-09",8.4,
"FIN","HUR","TOT","PC_LF","M","2016-10",9,
"FIN","HUR","TOT","PC_LF","M","2016-11",9.4,
"FIN","HUR","TOT","PC_LF","M","2016-12",8.5,
"FIN","HUR","TOT","PC_LF","M","2017-01",8.9,
"FIN","HUR","TOT","PC_LF","M","2017-02",9,
"FIN","HUR","TOT","PC_LF","M","2017-03",8.9,
"FIN","HUR","TOT","PC_LF","M","2017-04",9.3,
"FIN","HUR","TOT","PC_LF","M","2017-05",8.8,
"FIN","HUR","TOT","PC_LF","M","2017-06",8.9,
"FIN","HUR","TOT","PC_LF","M","2017-07",8.5,
"FIN","HUR","TOT","PC_LF","M","2017-08",8.4,
"FIN","HUR","TOT","PC_LF","M","2017-09",9.1,
"FIN","HUR","TOT","PC_LF","M","2017-10",8.2,
"FIN","HUR","TOT","PC_LF","M","2017-11",7.9,
"FIN","HUR","TOT","PC_LF","M","2017-12",9,
"FIN","HUR","TOT","PC_LF","M","2018-01",8.5,
"FIN","HUR","TOT","PC_LF","M","2018-02",8.3,
"FIN","HUR","TOT","PC_LF","M","2018-03",8.2,
"FIN","HUR","TOT","PC_LF","M","2018-04",7.7,
"FIN","HUR","TOT","PC_LF","M","2018-05",7.3,
"FIN","HUR","TOT","PC_LF","M","2018-06",7,
"FIN","HUR","TOT","PC_LF","M","2018-07",7.3,
"FIN","HUR","TOT","PC_LF","M","2018-08",7.4,
"FIN","HUR","TOT","PC_LF","M","2018-09",7.1,
"FIN","HUR","TOT","PC_LF","M","2018-10",7.2,
"FIN","HUR","TOT","PC_LF","M","2018-11",7.1,
"FIN","HUR","TOT","PC_LF","M","2018-12",5.9,
"FIN","HUR","TOT","PC_LF","M","2019-01",6.7,
"FIN","HUR","TOT","PC_LF","M","2019-02",7,
"FIN","HUR","TOT","PC_LF","M","2019-03",6.4,
"FIN","HUR","TOT","PC_LF","M","2019-04",7.2,
"FIN","HUR","TOT","PC_LF","M","2019-05",6.8,
"FIN","HUR","TOT","PC_LF","M","2019-06",6.2,
"FIN","HUR","TOT","PC_LF","M","2019-07",6.6,
"FIN","HUR","TOT","PC_LF","M","2019-08",7,
"FIN","HUR","TOT","PC_LF","M","2019-09",6.7,
"FIN","HUR","TOT","PC_LF","M","2019-10",6.9,
"FIN","HUR","TOT","PC_LF","M","2019-11",6.9,
"FIN","HUR","TOT","PC_LF","M","2019-12",6.5,
"FIN","HUR","TOT","PC_LF","M","2020-01",6.8,
"FIN","HUR","TOT","PC_LF","M","2020-02",6.6,
"FIN","HUR","TOT","PC_LF","M","2020-03",6.7,
"FIN","HUR","TOT","PC_LF","M","2020-04",7.1,
"FIN","HUR","TOT","PC_LF","M","2020-05",8.6,
"FIN","HUR","TOT","PC_LF","M","2020-06",7.6,
"FIN","HUR","TOT","PC_LF","M","2020-07",8.3,
"FIN","HUR","TOT","PC_LF","M","2020-08",8.8,
"FIN","HUR","TOT","PC_LF","M","2020-09",8.2,
"FIN","HUR","TOT","PC_LF","M","2020-10",8.3,
"FIN","HUR","TOT","PC_LF","M","2020-11",7.9,
"FIN","HUR","TOT","PC_LF","M","2020-12",8.2,
"FIN","HUR","TOT","PC_LF","M","2021-01",8.4,
"FIN","HUR","TOT","PC_LF","M","2021-02",8,
"FIN","HUR","TOT","PC_LF","M","2021-03",7.5,
"FIN","HUR","TOT","PC_LF","M","2021-04",8.5,
"FIN","HUR","TOT","PC_LF","M","2021-05",8.2,
"FIN","HUR","TOT","PC_LF","M","2021-06",7.7,
"FIN","HUR","TOT","PC_LF","M","2021-07",7.7,
"FIN","HUR","TOT","PC_LF","M","2021-08",7.1,
"FIN","HUR","TOT","PC_LF","M","2021-09",7.7,
"FIN","HUR","TOT","PC_LF","M","2021-10",6.7,
"FIN","HUR","TOT","PC_LF","M","2021-11",6.8,
"FRA","HUR","TOT","PC_LF","M","2005-01",8.7,
"FRA","HUR","TOT","PC_LF","M","2005-02",8.6,
"FRA","HUR","TOT","PC_LF","M","2005-03",8.7,
"FRA","HUR","TOT","PC_LF","M","2005-04",8.8,
"FRA","HUR","TOT","PC_LF","M","2005-05",8.9,
"FRA","HUR","TOT","PC_LF","M","2005-06",8.9,
"FRA","HUR","TOT","PC_LF","M","2005-07",8.9,
"FRA","HUR","TOT","PC_LF","M","2005-08",8.9,
"FRA","HUR","TOT","PC_LF","M","2005-09",9,
"FRA","HUR","TOT","PC_LF","M","2005-10",9.1,
"FRA","HUR","TOT","PC_LF","M","2005-11",9.1,
"FRA","HUR","TOT","PC_LF","M","2005-12",9.1,
"FRA","HUR","TOT","PC_LF","M","2006-01",9.1,
"FRA","HUR","TOT","PC_LF","M","2006-02",9.1,
"FRA","HUR","TOT","PC_LF","M","2006-03",9.1,
"FRA","HUR","TOT","PC_LF","M","2006-04",9,
"FRA","HUR","TOT","PC_LF","M","2006-05",8.9,
"FRA","HUR","TOT","PC_LF","M","2006-06",8.9,
"FRA","HUR","TOT","PC_LF","M","2006-07",8.9,
"FRA","HUR","TOT","PC_LF","M","2006-08",8.9,
"FRA","HUR","TOT","PC_LF","M","2006-09",8.7,
"FRA","HUR","TOT","PC_LF","M","2006-10",8.5,
"FRA","HUR","TOT","PC_LF","M","2006-11",8.4,
"FRA","HUR","TOT","PC_LF","M","2006-12",8.4,
"FRA","HUR","TOT","PC_LF","M","2007-01",8.5,
"FRA","HUR","TOT","PC_LF","M","2007-02",8.5,
"FRA","HUR","TOT","PC_LF","M","2007-03",8.4,
"FRA","HUR","TOT","PC_LF","M","2007-04",8.2,
"FRA","HUR","TOT","PC_LF","M","2007-05",8.1,
"FRA","HUR","TOT","PC_LF","M","2007-06",8,
"FRA","HUR","TOT","PC_LF","M","2007-07",8,
"FRA","HUR","TOT","PC_LF","M","2007-08",8,
"FRA","HUR","TOT","PC_LF","M","2007-09",7.8,
"FRA","HUR","TOT","PC_LF","M","2007-10",7.7,
"FRA","HUR","TOT","PC_LF","M","2007-11",7.6,
"FRA","HUR","TOT","PC_LF","M","2007-12",7.4,
"FRA","HUR","TOT","PC_LF","M","2008-01",7.3,
"FRA","HUR","TOT","PC_LF","M","2008-02",7.2,
"FRA","HUR","TOT","PC_LF","M","2008-03",7.3,
"FRA","HUR","TOT","PC_LF","M","2008-04",7.3,
"FRA","HUR","TOT","PC_LF","M","2008-05",7.3,
"FRA","HUR","TOT","PC_LF","M","2008-06",7.4,
"FRA","HUR","TOT","PC_LF","M","2008-07",7.4,
"FRA","HUR","TOT","PC_LF","M","2008-08",7.5,
"FRA","HUR","TOT","PC_LF","M","2008-09",7.6,
"FRA","HUR","TOT","PC_LF","M","2008-10",7.6,
"FRA","HUR","TOT","PC_LF","M","2008-11",7.8,
"FRA","HUR","TOT","PC_LF","M","2008-12",8,
"FRA","HUR","TOT","PC_LF","M","2009-01",8.3,
"FRA","HUR","TOT","PC_LF","M","2009-02",8.6,
"FRA","HUR","TOT","PC_LF","M","2009-03",8.8,
"FRA","HUR","TOT","PC_LF","M","2009-04",9,
"FRA","HUR","TOT","PC_LF","M","2009-05",9.1,
"FRA","HUR","TOT","PC_LF","M","2009-06",9.1,
"FRA","HUR","TOT","PC_LF","M","2009-07",9.1,
"FRA","HUR","TOT","PC_LF","M","2009-08",9.2,
"FRA","HUR","TOT","PC_LF","M","2009-09",9.3,
"FRA","HUR","TOT","PC_LF","M","2009-10",9.5,
"FRA","HUR","TOT","PC_LF","M","2009-11",9.6,
"FRA","HUR","TOT","PC_LF","M","2009-12",9.5,
"FRA","HUR","TOT","PC_LF","M","2010-01",9.4,
"FRA","HUR","TOT","PC_LF","M","2010-02",9.4,
"FRA","HUR","TOT","PC_LF","M","2010-03",9.3,
"FRA","HUR","TOT","PC_LF","M","2010-04",9.3,
"FRA","HUR","TOT","PC_LF","M","2010-05",9.3,
"FRA","HUR","TOT","PC_LF","M","2010-06",9.3,
"FRA","HUR","TOT","PC_LF","M","2010-07",9.2,
"FRA","HUR","TOT","PC_LF","M","2010-08",9.2,
"FRA","HUR","TOT","PC_LF","M","2010-09",9.2,
"FRA","HUR","TOT","PC_LF","M","2010-10",9.2,
"FRA","HUR","TOT","PC_LF","M","2010-11",9.2,
"FRA","HUR","TOT","PC_LF","M","2010-12",9.2,
"FRA","HUR","TOT","PC_LF","M","2011-01",9.2,
"FRA","HUR","TOT","PC_LF","M","2011-02",9.2,
"FRA","HUR","TOT","PC_LF","M","2011-03",9.1,
"FRA","HUR","TOT","PC_LF","M","2011-04",9.1,
